,Unnamed: 0,links,rest_name,rest_location,rest_rating_aggr,rest_cuisine,rest_cuisine_2,rest_cuisine_3,rest_no_review,rest_price_cat,post1,post2,area,rest1,rest2
590,724,https://www.tripadvisor.dk/Restaurant_Review-g189541-d5982106-Reviews-City_Pub-Copenhagen_Zealand.html,City Pub,"Vesterbrogade 19, København 1620 Danmark",4.0,Bar,Pub],,42.0,2.5,"Vesterbrogade 19, København 1620",1620.0,København V,Bar,Bar
591,712,https://www.tripadvisor.dk/Restaurant_Review-g189541-d11797670-Reviews-Kiin_Kiin_Bao_Bao-Copenhagen_Zealand.html,Kiin Kiin Bao Bao,"Vesterbrogade 96, København 1620 Danmark",3.5,Asiatisk,Thai,Vegetarvenlig,152.0,2.5,"Vesterbrogade 96, København 1620",1620.0,København V,Asiatisk,Asiatisk
592,394,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8686645-Reviews-The_South_Indian_Vesterbro-Copenhagen_Zealand.html,The South Indian Vesterbro,"Vesterbrogade 38 København, København 1620 Danmark",4.0,Indisk,Asiatisk,Vegetarvenlig,205.0,2.5,"Vesterbrogade 38 København, København 1620",1620.0,København V,Indisk,Indisk
593,143,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8505264-Reviews-Plectrum_Vesterbro_Restaurant-Copenhagen_Zealand.html,Plectrum Vesterbro Restaurant,"Vesterbrogade 23/29, København 1620 Danmark",4.5,Bar,Europæisk,Centraleuropæisk,545.0,2.5,"Vesterbrogade 23/29, København 1620",1620.0,København V,Bar,Bar
594,71,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3809403-Reviews-RetroGusto-Copenhagen_Zealand.html,RetroGusto,"Vesterbrogade 31, 1620 Kbh-V Vesterbrogade 31,, København 1620 Danmark",4.5,Italiensk,Middelhavsområdet,Europæisk,618.0,2.5,"Vesterbrogade 31, 1620 Kbh-V Vesterbrogade 31,, København 1620",1620.0,København V,Italiensk,Italiensk
595,1712,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7285507-Reviews-Nibon_Ya-Copenhagen_Zealand.html,Nibon Ya,"Vesterbrogade 15, København 1620 Danmark",3.0,Japansk,Sushi,Asiatisk,89.0,1.0,"Vesterbrogade 15, København 1620",1620.0,København V,Japansk,Japansk
596,534,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1100543-Reviews-Astor_Deep_Pan_Pizza-Copenhagen_Zealand.html,Astor Deep Pan Pizza,"Vesterbrogade 7, København 1620 Danmark",3.5,Italiensk,Pizza,Vegetarvenlig,443.0,1.0,"Vesterbrogade 7, København 1620",1620.0,København V,Italiensk,Italiensk
597,652,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4187139-Reviews-Restaurant_Paafuglen_Tivoli-Copenhagen_Zealand.html,Restaurant Paafuglen/Tivoli,"Vesterbrogade 3, København 1620 Danmark",3.5,Europæisk,Skandinavisk,Dansk,417.0,2.5,"Vesterbrogade 3, København 1620",1620.0,København V,Europæisk,Europæisk
598,1083,https://www.tripadvisor.dk/Restaurant_Review-g189541-d16941653-Reviews-Kiin_Kiin_Tok_Tok-Copenhagen_Zealand.html,Kiin Kiin Tok Tok,"Vesterbrogade 55B, København 1620 Danmark",4.0,Asiatisk,Thai],,26.0,2.5,"Vesterbrogade 55B, København 1620",1620.0,København V,Asiatisk,Asiatisk
599,1703,https://www.tripadvisor.dk/Restaurant_Review-g189541-d16183438-Reviews-Wok_Inside-Copenhagen_Zealand.html,Wok Inside,"Vesterbrogade 115, København 1620 Danmark",5.0,Kinesisk,Japansk,Asiatisk,3.0,2.5,"Vesterbrogade 115, København 1620",1620.0,København V,Kinesisk,Kinesisk
600,334,https://www.tripadvisor.dk/Restaurant_Review-g189541-d5979355-Reviews-Floras_Cafe_Steakhouse-Copenhagen_Zealand.html,Floras Cafe & Steakhouse,"Vesterbrogade 16, København 1620 Danmark",4.0,Steakhouse,Europæisk,Dansk,546.0,2.5,"Vesterbrogade 16, København 1620",1620.0,København V,Steakhouse,Steakhouse
601,1498,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13197989-Reviews-Iki_Sushi_Vesterbro-Copenhagen_Zealand.html,Iki Sushi Vesterbro,"Vesterbrogade 113, København 1620 Danmark",4.0,Japansk,Sushi,Asiatisk,13.0,2.5,"Vesterbrogade 113, København 1620",1620.0,København V,Japansk,Japansk
602,762,https://www.tripadvisor.dk/Restaurant_Review-g189541-d801022-Reviews-Barbar_Bar-Copenhagen_Zealand.html,Barbar Bar,"Vesterbrogade 51, St, København 1620 Danmark",4.0,Bar,Café,Europæisk,133.0,2.5,"Vesterbrogade 51, St, København 1620",1620.0,København V,Bar,Bar
603,248,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2436252-Reviews-WOK_CPH_Vesterbro-Copenhagen_Zealand.html,WOK Vesterbro,"Vesterbrogade 103 Vesterbro, København 1620 Danmark",4.5,Fastfood,Asiatisk,Thai,121.0,1.0,"Vesterbrogade 103 Vesterbro, København 1620",1620.0,København V,Fastfood,Fastfood
604,1085,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17807173-Reviews-Motto_Bar_Trattoria-Copenhagen_Zealand.html,Motto Bar & Trattoria,"Vesterbrogade 55A, København 1620 Danmark",4.0,Italiensk,Pizza],,34.0,2.5,"Vesterbrogade 55A, København 1620",1620.0,København V,Italiensk,Italiensk
605,870,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10496901-Reviews-Wagamama-Copenhagen_Zealand.html,Wagamama,"Vesterbrogade 3, København 1630 Danmark",4.0,Japansk,Asiatisk,Vegetarvenlig,37.0,2.5,"Vesterbrogade 3, København 1630",1630.0,København V,Japansk,Japansk
606,528,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12474523-Reviews-Gemyse-Copenhagen_Zealand.html,Gemyse,"Vesterbrogade 3, København 1630 Danmark",4.0,Europæisk,Dansk,Vegetarvenlig,144.0,2.5,"Vesterbrogade 3, København 1630",1630.0,København V,Europæisk,Europæisk
607,455,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8383446-Reviews-Fru_Nimb-Copenhagen_Zealand.html,Fru Nimb,"Bernstorffsgade 5, København 1630 Danmark",4.0,Europæisk,Skandinavisk,Dansk,243.0,2.5,"Bernstorffsgade 5, København 1630",1630.0,København V,Europæisk,Europæisk
608,1474,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10166347-Reviews-Price_s_diner_Tivoli-Copenhagen_Zealand.html,Price's diner,"Vesterbrogade 3 Tivoli, København 1630 Danmark",3.0,Amerikansk,Bar],,262.0,2.5,"Vesterbrogade 3 Tivoli, København 1630",1630.0,København V,Amerikansk,Amerikansk
609,778,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2465831-Reviews-Brdr_Price_Tivoli-Copenhagen_Zealand.html,Brdr. Price Tivoli,"Vesterbrogade 3 Tivoli, København 1630 Danmark",3.5,Vegetarvenlig],,,567.0,2.5,"Vesterbrogade 3 Tivoli, København 1630",1630.0,København V,Vegetarvenlig,Moderne
610,1270,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8355550-Reviews-Socafeen-Copenhagen_Zealand.html,Søcafeen,"Vesterbrogade 3 Tivoli, København 1630 Danmark",3.5,Europæisk,Skandinavisk,Dansk,123.0,2.5,"Vesterbrogade 3 Tivoli, København 1630",1630.0,København V,Europæisk,Europæisk
611,1206,https://www.tripadvisor.dk/Restaurant_Review-g189541-d21102803-Reviews-Eatalian-Copenhagen_Zealand.html,Eatalian,"Åboulevard 11 D, København 1635 Danmark",5.0,Italiensk],,,7.0,4.0,"Åboulevard 11 D, København 1635",1635.0,København V,Italiensk,Italiensk
612,1185,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13347079-Reviews-EggSperience-Copenhagen_Zealand.html,EggSperience,"Vesterbrogade 97 WestMarket - Streetfood, København 1640 Danmark",4.5,Italiensk,Fastfood,International,12.0,2.5,"Vesterbrogade 97 WestMarket - Streetfood, København 1640",1640.0,København V,Italiensk,Italiensk
613,1154,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8659321-Reviews-Osterbros_Originale_Burgerrestaurant-Copenhagen_Zealand.html,Osterbros Originale Burgerrestaurant,"Osterbrogade 74, København 1650 Danmark",3.5,Amerikansk,Spisested],,110.0,2.5,"Osterbrogade 74, København 1650",1650.0,København V,Amerikansk,Amerikansk
614,979,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15804861-Reviews-Falang_Asiateria-Copenhagen_Zealand.html,Falang Asiateria,"Istedgade 48 The Pink House, København 1650 Danmark",4.5,Fisk og skaldyr,Asiatisk,Thai,25.0,2.5,"Istedgade 48 The Pink House, København 1650",1650.0,København V,Fisk og skaldyr,Fisk og skaldyr
615,1038,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10626393-Reviews-Bagerdygtigt-Copenhagen_Zealand.html,Bagerdygtigt,"Istedgade 120, København 1650 Danmark",4.5,Café,Europæisk,Moderne,23.0,1.0,"Istedgade 120, København 1650",1650.0,København V,Café,Café
616,1201,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15017020-Reviews-Kaldi_Copenhagen-Copenhagen_Zealand.html,Kaldi Copenhagen,"Istedgade 11, København 1650 Danmark",5.0,Hollandsk,Europæisk],,8.0,1.0,"Istedgade 11, København 1650",1650.0,København V,Hollandsk,Europæisk
617,179,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7103117-Reviews-Neighbourhood-Copenhagen_Zealand.html,Neighbourhood,"Istedgade 27, København 1650 Danmark",4.0,Italiensk,Pizza,Europæisk,747.0,2.5,"Istedgade 27, København 1650",1650.0,København V,Italiensk,Italiensk
618,1352,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2034339-Reviews-Senza_Nome_Italian_Restaurant-Copenhagen_Zealand.html,Senza Nome - Italiansk Restaurant,"Istedgade 25, København 1650 Danmark",3.5,Italiensk],,,89.0,2.5,"Istedgade 25, København 1650",1650.0,København V,Italiensk,Italiensk
619,1018,https://www.tripadvisor.dk/Restaurant_Review-g189541-d19611544-Reviews-Coffee_Fellaz-Copenhagen_Zealand.html,Coffee Fellaz,"Helgolandsgade 10, København 1650 Danmark",5.0,Café,Europæisk,Sund,9.0,1.0,"Helgolandsgade 10, København 1650",1650.0,København V,Café,Café
620,1349,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13203393-Reviews-Restaurant_Sanchez_Copenhagen-Copenhagen_Zealand.html,Sanchez,"Istedgade 60, København 1650 Danmark",3.5,Mexicansk,Latinamerikansk,Vegetarvenlig,168.0,2.5,"Istedgade 60, København 1650",1650.0,København V,Mexicansk,Latinamerikansk
621,116,https://www.tripadvisor.dk/Restaurant_Review-g189541-d695004-Reviews-Sticks_n_Sushi-Copenhagen_Zealand.html,Sticks'n'Sushi,"Istedgade 62, København 1650 Danmark",4.5,Japansk,Sushi,Asiatisk,326.0,2.5,"Istedgade 62, København 1650",1650.0,København V,Japansk,Japansk
622,943,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13272781-Reviews-Holm_Cider_ciderbar_shop-Copenhagen_Zealand.html,"Holm Cider, ciderbar & shop","Istedgade 44, København 1650 Danmark",5.0,Europæisk,Dansk],,12.0,1.0,"Istedgade 44, København 1650",1650.0,København V,Europæisk,Europæisk
623,1296,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14758457-Reviews-Cafe_du_Nord-Copenhagen_Zealand.html,Café du Nord,"Istedgade 12, København 1650 Danmark",3.5,Europæisk,Skandinavisk,Dansk,28.0,2.5,"Istedgade 12, København 1650",1650.0,København V,Europæisk,Europæisk
624,132,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1547020-Reviews-Magasasa_Classic-Copenhagen_Zealand.html,Magasasa Classic,"Istedgade 4, København 1650 Danmark",3.5,Kinesisk,Asiatisk,Szechuan,238.0,2.5,"Istedgade 4, København 1650",1650.0,København V,Kinesisk,Kinesisk
625,1121,https://www.tripadvisor.dk/Restaurant_Review-g189541-d784460-Reviews-Spicylicious-Copenhagen_Zealand.html,Spicylicious,"Istedgade 27, København 1650 Danmark",4.0,Asiatisk,Thai,Vegetarvenlig,74.0,2.5,"Istedgade 27, København 1650",1650.0,København V,Asiatisk,Asiatisk
626,719,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12994517-Reviews-Wrap_House-Copenhagen_Zealand.html,Wrap House,"Istedgade 58, København 1650 Danmark",4.5,Fastfood,International,Vegetarvenlig,26.0,1.0,"Istedgade 58, København 1650",1650.0,København V,Fastfood,Fastfood
627,772,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7824072-Reviews-Thai_Corner-Copenhagen_Zealand.html,Thai Corner,"Istedgade 38, København 1650 Danmark",4.5,Asiatisk,Thai,Vegetarvenlig,41.0,2.5,"Istedgade 38, København 1650",1650.0,København V,Asiatisk,Asiatisk
628,385,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2042659-Reviews-Poonchai_Thai_Restaurant-Copenhagen_Zealand.html,Poonchai Thai Restaurant,"Istedgade 1, København 1650 Danmark",4.0,Asiatisk,Thai,Vegetarvenlig,426.0,2.5,"Istedgade 1, København 1650",1650.0,København V,Asiatisk,Asiatisk
629,449,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3559906-Reviews-Vesterbros_Originale_Burgerrestaurant-Copenhagen_Zealand.html,Vesterbros Originale Burgerrestaurant,"Istedgade 36, København 1650 Danmark",4.0,Amerikansk,Bar,Fastfood,214.0,2.5,"Istedgade 36, København 1650",1650.0,København V,Amerikansk,Amerikansk
630,826,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8037773-Reviews-Isted_Grill-Copenhagen_Zealand.html,Isted Grill,"Istedgade 92, København 1650 Danmark",4.5,Fastfood,Europæisk,Dansk,22.0,1.0,"Istedgade 92, København 1650",1650.0,København V,Fastfood,Fastfood
631,1525,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12458537-Reviews-Boy_s_Shawarma_Kylling-Copenhagen_Zealand.html,Boy's Shawarma & Kylling,"Istedgade 40C, København 1650 Danmark",4.0,Mellemøstlig],,,13.0,1.0,"Istedgade 40C, København 1650",1650.0,København V,Mellemøstlig,Mellemøstlig
632,820,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4418463-Reviews-Vesterbro_Vinstue-Copenhagen_Zealand.html,Vesterbro Vinstue,"Istedgade 128, København 1650 Danmark",4.0,Europæisk,Vinstue,Skandinavisk,99.0,2.5,"Istedgade 128, København 1650",1650.0,København V,Europæisk,Europæisk
633,602,https://www.tripadvisor.dk/Restaurant_Review-g189541-d694935-Reviews-Bang_Jensen-Copenhagen_Zealand.html,Bang & Jensen,"Istedgade 130, København 1650 Danmark",4.0,Bar,Café,Europæisk,132.0,2.5,"Istedgade 130, København 1650",1650.0,København V,Bar,Bar
634,1145,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1889330-Reviews-Bistro_Kivi-Copenhagen_Zealand.html,Bistro Kivi,"Colbjoernsensgade 7, København 1652 Danmark",3.5,Asiatisk,Fusion,Vietnamesisk,80.0,2.5,"Colbjoernsensgade 7, København 1652",1652.0,København V,Asiatisk,Asiatisk
635,546,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10304035-Reviews-Boston_Grill_Mayfair-Copenhagen_Zealand.html,Boston Grill Mayfair,"6-8 Colbjørnsensgade 1652 Kobenhavn V, København 1652 Danmark",4.0,Amerikansk,Steakhouse,Bar,89.0,2.5,"6-8 Colbjørnsensgade 1652 Kobenhavn V, København 1652",1652.0,København V,Amerikansk,Amerikansk
636,927,https://www.tripadvisor.dk/Restaurant_Review-g189541-d947696-Reviews-Fu_Hao-Copenhagen_Zealand.html,Fu Hao,"Colbjoernsensgade 15, København 1652 Danmark",3.5,Kinesisk,Asiatisk,Kantonesisk,139.0,2.5,"Colbjoernsensgade 15, København 1652",1652.0,København V,Kinesisk,Kinesisk
637,1687,https://www.tripadvisor.dk/Restaurant_Review-g189541-d16807001-Reviews-Great_China-Copenhagen_Zealand.html,Great China,"Istedgade 3, København 1652 Danmark",3.5,Kinesisk,Asiatisk],,27.0,2.5,"Istedgade 3, København 1652",1652.0,København V,Kinesisk,Kinesisk
638,172,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12562722-Reviews-SSAM_Korean_Food_Bar-Copenhagen_Zealand.html,SSAM Korean Food Bar,"Colbjørnsensgade 7, København 1652 Danmark",4.5,Asiatisk,Koreansk,Vegetarvenlig,199.0,2.5,"Colbjørnsensgade 7, København 1652",1652.0,København V,Asiatisk,Asiatisk
639,86,https://www.tripadvisor.dk/Restaurant_Review-g189541-d806721-Reviews-BENTO_Restaurant_Cocktail_Bar-Copenhagen_Zealand.html,BENTO Restaurant & Cocktail Bar,"Helgolandsgade 16, København 1653 Danmark",4.5,Japansk,Asiatisk,Vegetarvenlig,299.0,2.5,"Helgolandsgade 16, København 1653",1653.0,København V,Japansk,Japansk
640,151,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12631460-Reviews-Barril_Pasta_Wine_Bar-Copenhagen_Zealand.html,Barril,"Helgolandsgade 2, København 1653 Danmark",4.0,Vinstue],,,96.0,2.5,"Helgolandsgade 2, København 1653",1653.0,København V,Vinstue,Bar
641,288,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1150225-Reviews-Frk_Barners_Kaelder-Copenhagen_Zealand.html,Frk. Barners Kaelder,"Helgolandsgade 8A, København 1653 Danmark",4.0,Europæisk,Skandinavisk,Dansk,1413.0,2.5,"Helgolandsgade 8A, København 1653",1653.0,København V,Europæisk,Europæisk
642,54,https://www.tripadvisor.dk/Restaurant_Review-g189541-d694977-Reviews-Cofoco-Copenhagen_Zealand.html,Cofoco,"Abel Cathrines Gade 7, København 1654 Danmark",4.5,Moderne,Sund,Gastropub,1114.0,2.5,"Abel Cathrines Gade 7, København 1654",1654.0,København V,Moderne,Moderne
643,1327,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7153394-Reviews-Noodle_House-Copenhagen_Zealand.html,Noodle House,"Abel Cathrines Gade 23, København 1654 Danmark",3.5,Kinesisk,Asiatisk],,37.0,2.5,"Abel Cathrines Gade 23, København 1654",1654.0,København V,Kinesisk,Kinesisk
644,99,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12378715-Reviews-Ristorante_Buono-Copenhagen_Zealand.html,Ristorante Buono,"Abel Cathrines Gade 21, København 1654 Danmark",4.5,Italiensk,Middelhavsområdet,Europæisk,211.0,2.5,"Abel Cathrines Gade 21, København 1654",1654.0,København V,Italiensk,Italiensk
645,113,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2431202-Reviews-Mikkeller_Bar-Copenhagen_Zealand.html,Mikkeller Bar,"Viktoriagade 8 B-C 1655, København 1655 Danmark",4.5,Ølpub,Pub,Dansk,888.0,2.5,"Viktoriagade 8 B-C 1655, København 1655",1655.0,København V,Ølpub,Bar
646,797,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1051140-Reviews-Shezan_Restaurant-Copenhagen_Zealand.html,Shezan Restaurant,"Viktoriagade 22, St, København 1655 Danmark",3.5,Indisk,Pakistansk,Vegetarvenlig,74.0,2.5,"Viktoriagade 22, St, København 1655",1655.0,København V,Indisk,Indisk
647,1441,https://www.tripadvisor.dk/Restaurant_Review-g189541-d927165-Reviews-Nam_Thip_Restaurant-Copenhagen_Zealand.html,Nam Thip Restaurant,"Viktoriagade 3, København 1655 Danmark",4.0,Asiatisk,Thai,Vietnamesisk,67.0,2.5,"Viktoriagade 3, København 1655",1655.0,København V,Asiatisk,Asiatisk
648,915,https://www.tripadvisor.dk/Restaurant_Review-g189541-d9566641-Reviews-Dia_legd_Olbar-Copenhagen_Zealand.html,Dia'legd Olbar,"Viktoriagade 1, København 1655 Danmark",4.5,Pub],,,20.0,1.0,"Viktoriagade 1, København 1655",1655.0,København V,Pub,Bar
649,1672,https://www.tripadvisor.dk/Restaurant_Review-g189541-d18940575-Reviews-Vesterbro_Chinese_Food-Copenhagen_Zealand.html,Vesterbro Chinese Food,"Viktoriagade 11, København 1655 Danmark",4.5,Kinesisk,Moderne],,5.0,2.5,"Viktoriagade 11, København 1655",1655.0,København V,Kinesisk,Kinesisk
650,217,https://www.tripadvisor.dk/Restaurant_Review-g189541-d788478-Reviews-Meson_Espana-Copenhagen_Zealand.html,Mesón España,"Viktoriagade 10, København 1655 Danmark",4.0,Middelhavsområdet,Europæisk,Spansk,130.0,2.5,"Viktoriagade 10, København 1655",1655.0,København V,Middelhavsområdet,Middelhavsområdet
651,174,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6640505-Reviews-Ol_Brod-Copenhagen_Zealand.html,Øl & Brød,"Viktoriagade 6, København 1655 Danmark",4.5,Europæisk,Fusion,Skandinavisk,325.0,2.5,"Viktoriagade 6, København 1655",1655.0,København V,Europæisk,Europæisk
652,932,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12726893-Reviews-Hyggestund-Copenhagen_Zealand.html,Hyggestund,"Viktoriagade 6, København 1655 Danmark",4.0,Café,Europæisk,Skandinavisk,44.0,2.5,"Viktoriagade 6, København 1655",1655.0,København V,Café,Café
653,45,https://www.tripadvisor.dk/Restaurant_Review-g189541-d11655627-Reviews-Bowl_Market_Copenhagen-Copenhagen_Zealand.html,Bowl Market Copenhagen,"Gasvaerksvej 3, København 1656 Danmark",4.5,En hurtig bid mad,Café,Sund,135.0,2.5,"Gasvaerksvej 3, København 1656",1656.0,København V,En hurtig bid mad,Fastfood
654,592,https://www.tripadvisor.dk/Restaurant_Review-g189541-d11772661-Reviews-Jah_Izakaya_Sake_Bar-Copenhagen_Zealand.html,Jah Izakaya & Sake Bar,"Gasvaerksvej 21, København 1656 Danmark",4.0,Japansk,Ølpub,Asiatisk,85.0,2.5,"Gasvaerksvej 21, København 1656",1656.0,København V,Japansk,Japansk
655,1197,https://www.tripadvisor.dk/Restaurant_Review-g189541-d806716-Reviews-Le_Basilic-Copenhagen_Zealand.html,Le Basilic,"Gasvaerksvej 5, København 1656 Danmark",3.5,Fransk,Europæisk],,197.0,2.5,"Gasvaerksvej 5, København 1656",1656.0,København V,Fransk,Fransk
656,665,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3708853-Reviews-Vinbaren_Vesterbro_Torv-Copenhagen_Zealand.html,Vinbaren Vesterbro Torv,"Svendsgade 1 Vesterbro torv, København 1659 Danmark",4.0,Europæisk,Vinstue],,69.0,2.5,"Svendsgade 1 Vesterbro torv, København 1659",1659.0,København V,Europæisk,Europæisk
657,283,https://www.tripadvisor.dk/Restaurant_Review-g189541-d695028-Reviews-FAMO-Copenhagen_Zealand.html,FAMO,"Saxogade 3, København 1662 Danmark",4.0,Italiensk,Middelhavsområdet,Europæisk,367.0,2.5,"Saxogade 3, København 1662",1662.0,København V,Italiensk,Italiensk
