,links,rest_name,rest_location,rest_rating,rest_cuisine,rest_cuisine_2,rest_cuisine_3,rest_no_review,rest_price_cat
1050,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13288611-Reviews-The_Storm_Inn-Copenhagen_Zealand.html,The Storm Inn,"20 Stormgade, København Danmark",5.0,Europæisk,Pub,Dansk,11,1.0
1051,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1315995-Reviews-Nyhavns_Faergekro-Copenhagen_Zealand.html,Nyhavns Faergekro,"Nyhavn 5, København 1051 Danmark",4.0,Europæisk,Skandinavisk,Dansk,1073,2.5
1052,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14969415-Reviews-Victorious_Sportsbar_Cafe-Copenhagen_Zealand.html,Victorious Sportsbar & Café,"Frederiksberggade 25, København 1459 Danmark",5.0,,,,12,0.0
1053,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6529860-Reviews-Zalt-Copenhagen_Zealand.html,Cafe Zalt,"Kompagnistraede 1206, København 1208 Danmark",3.5,Bar,Moderne,Skandinavisk,281,2.5
1054,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4942859-Reviews-Soernes_Olbar-Copenhagen_Zealand.html,Soernes Olbar,"Sortedams Dosseringen 83,, København Danmark",4.0,Pub],,,40,2.5
1055,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8027090-Reviews-P2_by_Maleck-Copenhagen_Zealand.html,P2 by Maleck,"Birkegade 2, København 2200 Danmark",4.0,Europæisk,Spansk,Vinstue,32,2.5
1056,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7076163-Reviews-La_Vecchia_Italia-Copenhagen_Zealand.html,La Vecchia Italia,"Vesterbrogade 3 Tivoli, København 1620 Danmark",3.5,Italiensk,Pizza,Middelhavsområdet,151,2.5
1057,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17823246-Reviews-A_terre-Copenhagen_Zealand.html,à terre,"Tordenskjoldsgade 11, København 1055 Danmark",4.5,Fransk,Fisk og skaldyr,Europæisk,18,4.0
1058,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4129288-Reviews-Milano_Restaurant_Pizzaria-Copenhagen_Zealand.html,Milano Restaurant & Pizzaria,"Arne Jacobsens Allé 12, København Danmark",3.5,Italiensk,Pizza,Europæisk,149,2.5
1059,https://www.tripadvisor.dk/Restaurant_Review-g806262-d9737039-Reviews-Dinner_Sushi-Frederiksberg_Copenhagen_Zealand.html,Dinner Sushi,"H. C. Ørstedvej 33, Frederiksberg, København 1879 Danmark",4.0,Sushi],,,29,2.5
1060,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3444400-Reviews-Osteria_Alfredo-Copenhagen_Zealand.html,Osteria del Grappolo Blu,"Vester Farimagsgade 37 1606, København 1606 Danmark",4.0,,,,62,4.0
1061,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12994516-Reviews-Taim_Restaurant-Copenhagen_Zealand.html,Taim Restaurant,"Chabad Huset Ole Suhrs Gade 10, København 1354 Danmark",4.5,International,Europæisk,Dansk,12,2.5
1062,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8019133-Reviews-Plenum-Copenhagen_Zealand.html,Plenum,"Skt. Hans Torv 3, København 2200 Danmark",4.0,Café,Europæisk,Specialiteter fra Beijing,21,2.5
1063,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1812651-Reviews-Cafe_Oscar-Copenhagen_Zealand.html,Cafe Oscar,"Bredgade 58, København 1264 Danmark",4.0,Bar,Café,Europæisk,629,2.5
1064,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14168376-Reviews-Restaurant_Salon-Copenhagen_Zealand.html,Restaurant Salon,"Bredgade 63, København 1260 Danmark",4.5,Fransk,Europæisk],,38,4.0
1065,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3319292-Reviews-Drop_Inn-Copenhagen_Zealand.html,Drop Inn,"Kompagnistraede 34, København 1208 Danmark",4.5,,,,21,2.5
1066,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7824431-Reviews-Olufs-Copenhagen_Zealand.html,Olufs,"Olufsvej 6 Østerbro, København 2100 Danmark",4.5,,,,21,1.0
1067,https://www.tripadvisor.dk/Restaurant_Review-g189541-d787443-Reviews-Pier_5-Copenhagen_Zealand.html,Pier 5,"Kalvebod Brygge 5, København 1560 Danmark",4.0,Bar,Pub],,53,2.5
1068,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15075708-Reviews-Ramslog_by_Sides-Copenhagen_Zealand.html,Ramsløg by sides.,"Refshalevej 167A, København 1432 Danmark",4.5,Amerikansk,International,Europæisk,13,1.0
1069,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10052345-Reviews-Naked_Fish-Copenhagen_Zealand.html,Naked Fish,"Amagerbrogade 243, København 2300 Danmark",4.0,Sushi],,,29,2.5
1070,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1812651-Reviews-Cafe_Oscar-Copenhagen_Zealand.html,Cafe Oscar,"Bredgade 58, København 1264 Danmark",4.0,Bar,Café,Europæisk,629,2.5
1071,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17227789-Reviews-Glou_Glou-Copenhagen_Zealand.html,Glou Glou,"Rantzausgade 22, København 2200 Danmark",4.5,Europæisk,Spisested,Sund,16,2.5
1072,https://www.tripadvisor.dk/Restaurant_Review-g806262-d3589515-Reviews-Hos_Trine_og_Christian-Frederiksberg_Copenhagen_Zealand.html,Hos Trine og Christian,"Peter Bangs Vej 46, Frederiksberg, København 2000 Danmark",4.0,Europæisk,Skandinavisk,Dansk,66,2.5
1073,https://www.tripadvisor.dk/Restaurant_Review-g806262-d15523587-Reviews-Wafu_Ramen-Frederiksberg_Copenhagen_Zealand.html,Wafu Ramen,"Falkoner Alle 84, Frederiksberg, København 2000 Danmark",5.0,,,,10,2.5
1074,https://www.tripadvisor.dk/Restaurant_Review-g189541-d9743784-Reviews-Vini_Vino-Copenhagen_Zealand.html,Vini Vino,"Fælledvej 15, København 2200 Danmark",5.0,,,,14,2.5
1075,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1015529-Reviews-Himalaya_Restaurant-Copenhagen_Zealand.html,Himalaya Restaurant,"Herluf Trolled Gade 5, København 1052 Danmark",4.0,Asiatisk,Tibetansk,Nepalesisk,49,2.5
1076,https://www.tripadvisor.dk/Restaurant_Review-g189541-d814185-Reviews-Peder_Oxe-Copenhagen_Zealand.html,Peder Oxe,"Graabroedretorv 11, København 1154 Danmark",4.0,Europæisk,Moderne,Skandinavisk,1292,2.5
1077,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12511587-Reviews-Steak_Thai_Restaurant-Copenhagen_Zealand.html,Steak & Thai Restaurant,"Solvgade 86, København 1307 Danmark",4.0,Asiatisk,Thai,Grill,33,2.5
1078,https://www.tripadvisor.dk/Restaurant_Review-g189541-d5537300-Reviews-Pasta_house-Copenhagen_Zealand.html,pasta house,"Amagerbrogade 32 Amagerbrogade 32, 2300 Kobenhavn S, København 2300 Danmark",4.5,Italiensk,Pizza,Vegetarvenlig,15,2.5
1079,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1074780-Reviews-Tino_s_Pizzeria-Copenhagen_Zealand.html,Tino’s Pizzeria,"Skt Annæ Gade 9, København Danmark",4.0,Italiensk,Pizza,Fastfood,34,1.0
1080,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14975766-Reviews-Restaurant_Ilden_Kobenhavn-Copenhagen_Zealand.html,Restaurant Ilden København,"H.C. Andersens Boulevard 11, København 1553 Danmark",4.0,Steakhouse,Europæisk,Grill,52,2.5
1081,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14049184-Reviews-Miklagaard_Pizza_and_Pasta-Copenhagen_Zealand.html,Miklagaard Pizza and Pasta,"Frederiksborgvej 27, København 2400 Danmark",4.5,Italiensk,Europæisk],,18,2.5
1082,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6726665-Reviews-Voulez_Vous-Copenhagen_Zealand.html,Voulez Vous,"Larsbjørnsstræde 20, København 1454 Danmark",4.5,Fransk,Bar,Café,111,2.5
1083,https://www.tripadvisor.dk/Restaurant_Review-g189541-d16941653-Reviews-Kiin_Kiin_Tok_Tok-Copenhagen_Zealand.html,Kiin Kiin Tok Tok,"Vesterbrogade 55B, København 1620 Danmark",4.0,Asiatisk,Thai],,26,2.5
1084,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3598835-Reviews-Joe_the_Juice-Copenhagen_Zealand.html,Joe & the Juice,"Lufthavnsboulevarden 6 Lufthavnsvej 40, København 2770 Danmark",3.5,En hurtig bid mad,Café,Fastfood,135,2.5
1085,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17807173-Reviews-Motto_Bar_Trattoria-Copenhagen_Zealand.html,Motto Bar & Trattoria,"Vesterbrogade 55A, København 1620 Danmark",4.0,Italiensk,Pizza],,34,2.5
1086,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13426326-Reviews-Madklubben_Osterbro-Copenhagen_Zealand.html,Madklubben Østerbro,"Østerbrogade 59, København 2100 Danmark",3.5,Europæisk,Centraleuropæisk,Dansk,75,2.5
1087,https://www.tripadvisor.dk/Restaurant_Review-g189541-d9695224-Reviews-Bonden_og_Adelen-Copenhagen_Zealand.html,Bonden og Adelen,"Ny Adelgade 3, København 1104 Danmark",4.5,International,Europæisk,Dansk,20,2.5
1088,https://www.tripadvisor.dk/Restaurant_Review-g189541-d5213122-Reviews-District_Tonkin-Copenhagen_Zealand.html,District Tonkin,"Mikkel Bryggers Gade 2, København 1460 Danmark",4.5,Asiatisk,Vietnamesisk,Vegetarvenlig,196,1.0
1089,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10671022-Reviews-Mikkeler_Barrel_Room-Copenhagen_Zealand.html,Mikkeler Barrel Room,"Refshalevej 169B Refshaleoen, København Danmark",5.0,,,,11,2.5
1090,https://www.tripadvisor.dk/Restaurant_Review-g189541-d16678199-Reviews-Desserthuset-Copenhagen_Zealand.html,Desserthuset,"Frederiksborggade 50, København 1360 Danmark",4.5,Café],,,13,2.5
1091,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14598030-Reviews-Classic_Pizza_Magasin-Copenhagen_Zealand.html,Classic Pizza Magasin,"Kongens Nytorv 13 Magasin, 5th Floor, København 1095 Danmark",4.5,Pizza,Vinstue],,16,2.5
1092,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8425480-Reviews-Hija_De_Sanchez-Copenhagen_Zealand.html,Hija De Sanchez,"Torvehallerne Market, København 2200 Danmark",4.0,Mexicansk,Latinamerikansk,Spansk,20,1.0
1093,https://www.tripadvisor.dk/Restaurant_Review-g189541-d805843-Reviews-Cafe_Bjorg_s-Copenhagen_Zealand.html,Cafe Bjorg's,"Vester Voldgade 19, København 1552 Danmark",3.5,Café,Europæisk],,131,2.5
1094,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12172094-Reviews-Hungry_Dane-Copenhagen_Zealand.html,Hungry Dane,"Gammel Torv 8 (Odense & Amsterdam), København 1457 Danmark",4.0,En hurtig bid mad,Amerikansk,Fastfood,157,1.0
1095,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15424488-Reviews-Cafe_Parallel-Copenhagen_Zealand.html,Café Parallel,"Vesterbrogade 122a, København 1620 Danmark",5.0,Moderne],,,9,0.0
1096,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15193576-Reviews-Ristorante_Zio_Nonna-Copenhagen_Zealand.html,Ristorante Zio & Nonna,"Oestbanegade 23, København 2100 Danmark",4.5,Italiensk,Pizza,Fisk og skaldyr,22,2.5
1097,https://www.tripadvisor.dk/Restaurant_Review-g189541-d5486027-Reviews-Bevi_Bevi-Copenhagen_Zealand.html,Bevi Bevi,"Oehlenschlaegersgade 53, København 1726 Danmark",4.0,Italiensk,Europæisk,Vinstue,38,2.5
1098,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15712325-Reviews-Elliot_Coffee_Craft_Beer-Copenhagen_Zealand.html,Elliot - Coffee & Craft Beer,"Svaertegade 6, København 1118 Danmark",5.0,Europæisk,Dansk],,9,1.0
1099,https://www.tripadvisor.dk/Restaurant_Review-g806262-d7149239-Reviews-Olivers_Oase-Frederiksberg_Copenhagen_Zealand.html,Olivers Oase,"Frederiksberg Allé 69, Frederiksberg, København 1820 Danmark",4.5,Café,Europæisk,Dansk,16,2.5
1100,https://www.tripadvisor.dk/Restaurant_Review-g189541-d694936-Reviews-Bankerat-Copenhagen_Zealand.html,Bankeråt,"Ahlefeldtsgade 27-29, København 1359 Danmark",4.0,Bar,Café,Grill,133,2.5
1101,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17317272-Reviews-Pico_Pizza-Copenhagen_Zealand.html,Pico Pizza,"Skyttegade 3, København 2200 Danmark",5.0,Pizza],,,38,1.0
1102,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12442522-Reviews-Madklubben_Norrebro-Copenhagen_Zealand.html,Madklubben Nørrebro,"Sortedam Dossering 7C, København 2200 Danmark",4.0,Vegetarvenlig],,,32,2.5
1103,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3422360-Reviews-Salt_Pepper-Copenhagen_Zealand.html,Salt & Pepper,"Engvej 171, København 2300 Danmark",3.5,Europæisk],,,64,2.5
1104,https://www.tripadvisor.dk/Restaurant_Review-g189541-d805799-Reviews-El_Chavo_Mexicano-Copenhagen_Zealand.html,El Chavo Mexicano,"Godthaabsvej 203, København 2720 Danmark",4.0,Mexicansk],,,34,1.0
1105,https://www.tripadvisor.dk/Restaurant_Review-g189541-d21078806-Reviews-Kontrast-Copenhagen_Zealand.html,Kontrast,"Tietgensgade 39 Villa Hotel, København 1704 Danmark",4.0,Europæisk,Dansk],,13,0.0
1106,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7060528-Reviews-Gran_Torino_Pizza-Copenhagen_Zealand.html,Gran Torino Pizza,"Gran Torino Sortedam Dossering 7C Baghuset, København 2200 Danmark",3.5,Italiensk,Pizza,Europæisk,109,2.5
1107,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17823246-Reviews-A_terre-Copenhagen_Zealand.html,à terre,"Tordenskjoldsgade 11, København 1055 Danmark",4.5,Fransk,Fisk og skaldyr,Europæisk,18,4.0
1108,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7023261-Reviews-Graesk_Smag-Copenhagen_Zealand.html,Graesk Smag,"Vesterbrogade 109, København 1620 Danmark",4.5,Café,Middelhavsområdet,Græsk,21,1.0
1109,https://www.tripadvisor.dk/Restaurant_Review-g189541-d11916398-Reviews-Klint_Designmuseets_Cafe-Copenhagen_Zealand.html,Klint - Designmuseets Cafe,"Bredgade 68, København 1260 Danmark",3.5,Café,Europæisk,Skandinavisk,46,2.5
1110,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15687566-Reviews-Maexico-Copenhagen_Zealand.html,Mæxico,"Guldbergsgade 3, København 2200 Danmark",4.0,Mexicansk],,,33,2.5
1111,https://www.tripadvisor.dk/Restaurant_Review-g189541-d694958-Reviews-Leonore_Christine-Copenhagen_Zealand.html,Leonore Christine,"Nyhavn 9, København 1051 Danmark",3.5,Fisk og skaldyr,Dansk,Glutenfri retter,74,2.5
1112,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12434253-Reviews-Restaurant_Flammen_Nyropsgade-Copenhagen_Zealand.html,Restaurant Flammen København Nyropsgade,"Nyropsgade 2, København 1602 Danmark",3.5,Grillmad,Grill,Moderne,75,2.5
1113,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1315995-Reviews-Nyhavns_Faergekro-Copenhagen_Zealand.html,Nyhavns Faergekro,"Nyhavn 5, København 1051 Danmark",4.0,Europæisk,Skandinavisk,Dansk,1073,2.5
1114,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4942831-Reviews-Ristorante_Fabios_Paparazzi-Copenhagen_Zealand.html,Ristorante Fabios Paparazzi,"Groennegade 33, København 1107 Danmark",3.5,Italiensk,Middelhavsområdet,Europæisk,143,2.5
1115,https://www.tripadvisor.dk/Restaurant_Review-g189541-d711879-Reviews-Restaurant_Paustian-Copenhagen_Zealand.html,Restaurant Paustian,"Kalkbrænderilobskaj 2 2100 CHP Ø, København 2100 Danmark",4.0,Vegetarvenlig],,,85,4.0
1116,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7360435-Reviews-The_Scottish_Pub-Copenhagen_Zealand.html,The Scottish Pub,"Rådhuspladsen 16, København 1550 Danmark",3.5,Pub],,,113,2.5
1117,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12617532-Reviews-Absalon-Copenhagen_Zealand.html,Absalon,"Sønder Boulevard 73, København 1720 Danmark",4.5,Europæisk,Dansk],,11,0.0
1118,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13783698-Reviews-Vapiano_Frederiksborggade_Copenhagen-Copenhagen_Zealand.html,"Vapiano Frederiksborggade, København","Frederiksborggade 5, København 2300 Danmark",3.5,Italiensk,Pizza,Europæisk,73,2.5
1119,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14168376-Reviews-Restaurant_Salon-Copenhagen_Zealand.html,Restaurant Salon,"Bredgade 63, København 1260 Danmark",4.5,Fransk,Europæisk],,38,4.0
1120,https://www.tripadvisor.dk/Restaurant_Review-g806262-d11714834-Reviews-Nagoya-Frederiksberg_Copenhagen_Zealand.html,Nagoya,"Vodroffsvej 15, Frederiksberg, København 1900 Danmark",4.0,Japansk],,,27,2.5
1121,https://www.tripadvisor.dk/Restaurant_Review-g189541-d784460-Reviews-Spicylicious-Copenhagen_Zealand.html,Spicylicious,"Istedgade 27, København 1650 Danmark",4.0,Asiatisk,Thai,Vegetarvenlig,74,2.5
1122,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10079566-Reviews-Deep-Copenhagen_Zealand.html,Deep,"Amagerbrogade 16, København Danmark",4.5,Indisk,Vegetarvenlig],,23,2.5
1123,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12539090-Reviews-Bistro_Central-Copenhagen_Zealand.html,Bistro Central,"Ny Oestergade 14, København 1101 Danmark",4.0,International,Europæisk,Vegetarvenlig,67,2.5
1124,https://www.tripadvisor.dk/Restaurant_Review-g806262-d12909832-Reviews-Henckell-Frederiksberg_Copenhagen_Zealand.html,Henckell,"Gammel Kongevej 108, Frederiksberg, København 1850 Danmark",5.0,,,,10,0.0
1125,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1812651-Reviews-Cafe_Oscar-Copenhagen_Zealand.html,Cafe Oscar,"Bredgade 58, København 1264 Danmark",4.0,Bar,Café,Europæisk,629,2.5
1126,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2264881-Reviews-Toga_Vinstue-Copenhagen_Zealand.html,Toga Vinstue,"Store Kirkestraede 3, København 1073 Danmark",4.0,Dansk],,,37,2.5
1127,https://www.tripadvisor.dk/Restaurant_Review-g189541-d947480-Reviews-Fontana_Di_Trevi-Copenhagen_Zealand.html,Fontana Di Trevi,"Vesterbrogade 87, København 1620 Danmark",4.0,Italiensk,Pizza,Middelhavsområdet,28,2.5
1128,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4241722-Reviews-Cafe_Baaden-Copenhagen_Zealand.html,Café Baaden,"Havkajakvej 16 Nearby the Metro-station Femøren, København 2300 Danmark",4.0,Café,Europæisk,Vegetarvenlig,34,2.5
1129,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12415319-Reviews-Impronta-Copenhagen_Zealand.html,Impronta,"Østerbrogade 93, København 2100 Danmark",4.5,Café,Spansk,Delikatesseforretning,11,1.0
1130,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15116898-Reviews-Kogebogeriet_Kogeboghandel_Og_Cafe-Copenhagen_Zealand.html,Kogebogeriet - Kogeboghandel Og Café,"Guldbergsgade 10, St, København 2200 Danmark",5.0,Fransk,Amerikansk,Europæisk,9,1.0
1131,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8566775-Reviews-Magasasa_Dim_Sum_Cocktails-Copenhagen_Zealand.html,"Magasasa, Dim Sum & Cocktails","Flaesketorvet 54/56 Kodbyen, København 1711 Danmark",3.5,Kinesisk,Asiatisk,Fra Shanghai,162,2.5
1132,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12275719-Reviews-Durum_Bar_Noerrebro-Copenhagen_Zealand.html,Durum Bar Nørrebro,"Nørrebrogade 195, København 2200 Danmark",4.5,Mellemøstlig],,,15,0.0
1133,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13384296-Reviews-Storehouse-Copenhagen_Zealand.html,Storehouse,"Amerika Plads 7, København 2100 Danmark",4.0,,,,17,0.0
1134,https://www.tripadvisor.dk/Restaurant_Review-g189541-d933088-Reviews-Froken_Sandwich-Copenhagen_Zealand.html,Froken Sandwich,"Gyldenlovsgade 4, København Danmark",4.5,,,,18,1.0
1135,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15046505-Reviews-Cafe_Vivaldi_Amagerbrogade-Copenhagen_Zealand.html,Café Vivaldi - Amagerbrogade,"Amagerbrogade 92, København 2300 Danmark",4.0,Steakhouse,Café,Europæisk,19,2.5
1136,https://www.tripadvisor.dk/Restaurant_Review-g189541-d9751134-Reviews-Cafe_Phenix-Copenhagen_Zealand.html,Cafe Phenix,"Vesterbrogade 55A, København 1620 Danmark",4.0,Europæisk,Vegetarvenlig],,49,2.5
1137,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1014821-Reviews-Restaurant_Vita-Copenhagen_Zealand.html,Restaurant Vita,"Store Kongensgade 25, København Danmark",4.0,Europæisk,Skandinavisk,Dansk,554,2.5
1138,https://www.tripadvisor.dk/Restaurant_Review-g189541-d5213122-Reviews-District_Tonkin-Copenhagen_Zealand.html,District Tonkin,"Mikkel Bryggers Gade 2, København 1460 Danmark",4.5,Asiatisk,Vietnamesisk,Vegetarvenlig,196,1.0
1139,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8709499-Reviews-Royal_cuisine-Copenhagen_Zealand.html,Royal cuisine,"Roennegade 1, København 2100 Danmark",4.0,Kinesisk,Fisk og skaldyr,Sushi,26,2.5
1140,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14801980-Reviews-LETZ_SUSHI_Store_Kongensgade-Copenhagen_Zealand.html,LETZ SUSHI Store Kongensgade,"Store Kongensgade 44, København 2150 Danmark",4.5,Japansk,Fisk og skaldyr,Sushi,11,2.5
1141,https://www.tripadvisor.dk/Restaurant_Review-g806262-d14078730-Reviews-Cafe_Oha-Frederiksberg_Copenhagen_Zealand.html,Cafe Oha,"Finsensvej 29, Frederiksberg, København 2000 Danmark",4.5,Café,International,Europæisk,11,2.5
1142,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13384337-Reviews-Pio_Vin_Bar-Copenhagen_Zealand.html,Pio Vin & Bar,"Bagerstraede 2, København Danmark",5.0,,,,9,
1143,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8457824-Reviews-Liberty_Burgers_Grill-Copenhagen_Zealand.html,Liberty Burgers & Grill,"Kalvebod Brygge 59, 2. Sal Fisketorvet Copenhagen Mall, København 1560 Danmark",3.5,Amerikansk,Bar,Grillmad,129,2.5
1144,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1547020-Reviews-Magasasa_Classic-Copenhagen_Zealand.html,Magasasa Classic,"Istedgade 4, København 1650 Danmark",3.5,Kinesisk,Asiatisk,Szechuan,238,2.5
1145,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1889330-Reviews-Bistro_Kivi-Copenhagen_Zealand.html,Bistro Kivi,"Colbjoernsensgade 7, København 1652 Danmark",3.5,Asiatisk,Fusion,Vietnamesisk,80,2.5
1146,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17398067-Reviews-Two_Monkeys-Copenhagen_Zealand.html,Two Monkeys,"Gothersgade 8F Located in Boltens Food Court, in the bottom floor., København 1123 Danmark",5.0,International,Grill],,9,2.5
1147,https://www.tripadvisor.dk/Restaurant_Review-g806262-d10215093-Reviews-Cafe_Vivaldi_Falkoner_Alle-Frederiksberg_Copenhagen_Zealand.html,Café Vivaldi - Falkoner Allé,"Falkoner Alle 13, Frederiksberg, København 2000 Danmark",3.5,Café,Dansk,Vegetarvenlig,93,2.5
